time,Google_impressions,Google_Spend,Bing_Impressions,Bing_Spend,Facebook_Impressions,Facebook_Spend,DV360_Impressions,DV360_spend,Podcasts_impressions,Podcasts-spend,Amazon_Impressions,Amazon_spend,Inuvo_Impressions,Inuvo_Spend,Nexen_Impressions,Nexen_Spend,Trade Desk_Impressions,Trade Desk_Spend,Live Sports Activations_impressions,Live Sports Activations,Promo_Var,revenue
2024-05-07,17333390,17333,1116050,1116.05,2422320,2422.32,0,0,0,0,4826150,4826.15,5631980,5631.98,0,0,0,0,0,0,0.25,322947.06
2024-05-08,15464380,15464,1669570,1669.57,2404180,2404.18,0,0,0,0,5176460,5176.46,5027500,5027.5,0,0,0,0,0,0,0.25,329329.16
2024-05-09,15886660,15887,1388090,1388.09,2396700,2396.7,0,0,0,0,6004740,6004.74,5306650,5306.65,0,0,0,0,0,0,0.25,282016.8
2024-05-10,15079580,15080,1203010,1203.01,2409150,2409.15,0,0,0,0,5968840,5968.84,5142730,5142.73,0,0,0,0,0,0,0.25,266364.09
2024-05-11,13299120,13299,1123940,1123.94,2425220,2425.22,0,0,0,0,5883730,5883.73,5105580,5105.58,0,0,0,0,0,0,0.25,245043.06
2024-05-12,13860190,13860,1063020,1063.02,2557620,2557.62,0,0,0,0,6028340,6028.34,5099330,5099.33,0,0,0,0,0,0,0.25,239078.5
2024-05-13,16695180,16695,1791790,1791.79,2448470,2448.47,0,0,0,0,4011230,4011.23,4904030,4904.03,0,0,0,0,0,0,0.25,305407.14
2024-05-14,12953750,12954,1909680,1909.68,945470,945.47,0,0,0,0,3895010,3895.01,4053410,4053.41,0,0,0,0,0,0,0,300534
2024-05-15,12615950,12616,1882510,1882.51,936380,936.38,0,0,0,0,3846040,3846.04,3537320,3537.32,0,0,0,0,0,0,0,282225.05
2024-05-16,11910550,11911,1790710,1790.71,927880,927.88,0,0,0,0,3764230,3764.23,4019370,4019.37,0,0,0,0,0,0,0,310571.3
2024-05-17,10881130,10881,1704750,1704.75,912800,912.8,0,0,0,0,3793920,3793.92,3272040,3272.04,0,0,0,0,0,0,0,250310.07
2024-05-18,10743790,10744,1528900,1528.9,972260,972.26,0,0,0,0,3760130,3760.13,2858930,2858.93,0,0,0,0,0,0,0,218012.35
2024-05-19,10922070,10922,1488580,1488.58,975380,975.38,0,0,0,0,3832430,3832.43,3355700,3355.7,0,0,0,0,0,0,0,219321.05
2024-05-20,11774710,11775,1974930,1974.93,984840,984.84,0,0,0,0,3859550,3859.55,4096300,4096.3,0,0,0,0,0,0,0.2,329134.01
2024-05-21,11876120,11876,1737100,1737.1,980480,980.48,0,0,0,0,5903090,5903.09,4158640,4158.64,0,0,0,0,0,0,0.2,285697.87
2024-05-22,9538230,9538,1846920,1846.92,971930,971.93,0,0,0,0,5880810,5880.81,3926940,3926.94,0,0,0,0,0,0,0.2,297230.15
2024-05-23,9679930,9680,1566840,1566.84,956170,956.17,0,0,0,0,5986550,5986.55,3194110,3194.11,0,0,0,0,0,0,0.2,276661.2
2024-05-24,9019010,9019,1480280,1480.28,947540,947.54,0,0,0,0,6044820,6044.82,3559990,3559.99,0,0,0,0,0,0,0.2,288273.6
2024-05-25,9176510,9177,1123660,1123.66,931350,931.35,0,0,0,0,5994580,5994.58,4373450,4373.45,0,0,0,0,0,0,0.2,253517.68
2024-05-26,9079200,9079,1438700,1438.7,1032050,1032.05,0,0,0,0,5963420,5963.42,4712080,4712.08,0,0,0,0,0,0,0.2,233683.53
2024-05-27,8891600,8892,1663540,1663.54,959410,959.41,0,0,0,0,6074700,6074.7,4823260,4823.26,0,0,0,0,0,0,0.2,309992.55
2024-05-28,8670130,8670,2033490,2033.49,796040,796.04,0,0,0,0,6139390,6139.39,4508710,4508.71,0,0,0,0,0,0,0.3,262143.52
2024-05-29,9067310,9067,2113980,2113.98,711200,711.2,0,0,0,0,6307790,6307.79,3419400,3419.4,0,0,0,0,0,0,0.3,323124.83
2024-05-30,8172250,8172,1856480,1856.48,694300,694.3,0,0,0,0,6246380,6246.38,4421000,4421,0,0,0,0,0,0,0.3,295493.8
2024-05-31,8380750,8381,1806740,1806.74,696530,696.53,0,0,0,0,8394800,8394.8,5130210,5130.21,0,0,0,0,0,0,0.3,284011.43
2024-06-01,8844240,8844,1184400,1184.4,320470,320.47,0,0,0,0,7478100,7478.1,5489930,5489.93,0,0,0,0,0,0,0.3,249870.06
2024-06-02,9173650,9174,1156800,1156.8,333210,333.21,0,0,0,0,6779770,6779.77,6158460,6158.46,0,0,0,0,0,0,0.3,264766.7
2024-06-03,9582910,9583,1301940,1301.94,2373680,2373.68,0,0,0,0,5164680,5164.68,6543350,6543.35,0,0,0,0,0,0,0.3,390300.42
2024-06-04,9625350,9625,1431250,1431.25,2212700,2212.7,0,0,0,0,4679920,4679.92,5600950,5600.95,0,0,0,0,0,0,0.3,362054.09
2024-06-05,10086390,10086,1684550,1684.55,1830810,1830.81,0,0,0,0,4167800,4167.8,6395380,6395.38,0,0,0,0,0,0,0.3,338433.68
2024-06-06,10525130,10525,1778210,1778.21,1418820,1418.82,0,0,0,0,6145860,6145.86,6771330,6771.33,0,0,0,0,0,0,0.3,367565.84
2024-06-07,9931210,9931,2043560,2043.56,1451370,1451.37,0,0,0,0,5469600,5469.6,6399230,6399.23,0,0,0,0,0,0,0.3,336371.48
2024-06-08,9071110,9071,1462050,1462.05,1572520,1572.52,0,0,0,0,5142850,5142.85,12665150,12665.15,0,0,0,0,0,0,0.3,263268.23
2024-06-09,10187000,10187,1104170,1104.17,1660820,1660.82,0,0,0,0,5154510,5154.51,12312790,12312.79,0,0,0,0,0,0,0.3,278368.3
2024-06-10,10798640,10799,1586120,1586.12,2002730,2002.73,0,0,0,0,5208470,5208.47,12119280,12119.28,0,0,0,0,0,0,0.26,392987.88
2024-06-11,9871560,9872,1658140,1658.14,2343480,2343.48,0,0,0,0,7832600,7832.6,9125650,9125.65,0,0,0,0,0,0,0.26,330458.81
2024-06-12,9775420,9775,1648250,1648.25,2310900,2310.9,0,0,0,0,8120970,8120.97,8282940,8282.94,0,0,0,0,0,0,0.26,339169.24
2024-06-13,9022200,9022,1504980,1504.98,2218100,2218.1,0,0,0,0,8031850,8031.85,6110740,6110.74,0,0,0,0,0,0,0.26,310083.66
2024-06-14,8244900,8245,1543770,1543.77,2233300,2233.3,0,0,0,0,8659590,8659.59,5851060,5851.06,0,0,0,0,0,0,0.26,325775.93
2024-06-15,6850600,6851,910210,910.21,2247390,2247.39,0,0,0,0,9405300,9405.3,7635410,7635.41,0,0,0,0,0,0,0.26,299148.85
2024-06-16,7625680,7626,981030,981.03,2249380,2249.38,0,0,0,0,9781320,9781.32,7608540,7608.54,0,0,0,0,0,0,0.26,300977.4
2024-06-17,9863540,9864,2288630,2288.63,726370,726.37,0,0,0,0,6423120,6423.12,4865440,4865.44,0,0,0,0,0,0,0.25,324058.26
2024-06-18,9756180,9756,1759170,1759.17,698810,698.81,0,0,0,0,11319870,11319.87,3760090,3760.09,0,0,0,0,0,0,0.25,299528.15
2024-06-19,11468570,11469,1865800,1865.8,2284390,2284.39,0,0,0,0,10197080,10197.08,3398330,3398.33,0,0,0,0,0,0,0.25,341112.68
2024-06-20,10138910,10139,1610200,1610.2,4598560,4598.56,0,0,0,0,10383460,10383.46,4183720,4183.72,0,0,0,0,0,0,0.25,322807.56
2024-06-21,10636150,10636,1657160,1657.16,5347800,5347.8,0,0,0,0,10113840,10113.84,3710320,3710.32,0,0,0,0,0,0,0.25,292434.11
2024-06-22,9991350,9991,1256610,1256.61,5434890,5434.89,0,0,0,0,9825620,9825.62,3760020,3760.02,0,0,0,0,0,0,0,241180.91
2024-06-23,8972370,8972,1370340,1370.34,5803000,5803,0,0,0,0,8527410,8527.41,4016570,4016.57,0,0,0,0,0,0,0,238775.84
2024-06-24,11019130,11019,2193120,2193.12,5802420,5802.42,0,0,0,0,5383490,5383.49,5070700,5070.7,0,0,0,0,0,0,0.29,276888.74
2024-06-25,12524090,12524,2492520,2492.52,16122830,16122.83,0,0,0,0,6258200,6258.2,5267060,5267.06,0,0,0,0,0,0,0.29,365748.57
2024-06-26,13471350,13471,2482280,2482.28,15746170,15746.17,0,0,0,0,7533780,7533.78,5743590,5743.59,0,0,0,0,0,0,0.29,348014.91
2024-06-27,13768020,13768,2814660,2814.66,15821160,15821.16,0,0,0,0,7364420,7364.42,5852070,5852.07,0,0,0,0,0,0,0.29,329101.59
2024-06-28,11945390,11945,3573190,3573.19,14330430,14330.43,0,0,0,0,7482640,7482.64,6103170,6103.17,0,0,0,0,0,0,0.29,324299.27
2024-06-29,13391070,13391,4492780,4492.78,16450310,16450.31,0,0,0,0,7086220,7086.22,5362660,5362.66,0,0,0,0,0,0,0.29,295919.76
2024-06-30,18203840,18204,4638820,4638.82,15514100,15514.1,0,0,0,0,7928850,7928.85,2225630,2225.63,0,0,0,0,0,0,0.29,321818.13
2024-07-01,14400580,14401,4813830,4813.83,11653110,11653.11,0,0,0,0,7890100,7890.1,6651620,6651.62,0,0,0,0,0,0,0.29,359258.86
2024-07-02,16180650,16181,3528630,3528.63,12081680,12081.68,0,0,0,0,8749250,8749.25,6058660,6058.66,0,0,0,0,0,0,0.29,605207.67
2024-07-03,13372010,13372,2324020,2324.02,11742310,11742.31,0,0,0,0,13679520,13679.52,5869150,5869.15,0,0,0,0,0,0,0.29,514612.84
2024-07-04,12581270,12581,1433930,1433.93,10649460,10649.46,0,0,0,0,11668940,11668.94,6047610,6047.61,0,0,0,0,0,0,0.29,585350.18
2024-07-05,14126310,14126,2142250,2142.25,10711650,10711.65,0,0,0,0,12825490,12825.49,6878420,6878.42,0,0,0,0,0,0,0.29,541533.04
2024-07-06,12458180,12458,2331710,2331.71,11268880,11268.88,0,0,0,0,12826860,12826.86,7304910,7304.91,0,0,0,0,0,0,0.29,440482.49
2024-07-07,13328330,13328,2703890,2703.89,12427540,12427.54,0,0,0,0,12806140,12806.14,6537060,6537.06,0,0,0,0,0,0,0.29,434405.51
2024-07-08,13599890,13600,2930970,2930.97,11256690,11256.69,0,0,0,0,12813190,12813.19,7056630,7056.63,0,0,0,0,0,0,0.29,495725.36
2024-07-09,14633600,14634,2701060,2701.06,11177670,11177.67,0,0,0,0,14709960,14709.96,6784330,6784.33,0,0,0,0,0,0,0.29,604213.64
2024-07-10,15480220,15480,2360570,2360.57,11536020,11536.02,0,0,0,0,14101500,14101.5,6987770,6987.77,0,0,0,0,0,0,0.29,417920.49
2024-07-11,13006340,13006,2002770,2002.77,15881660,15881.66,0,0,0,0,14539140,14539.14,6744350,6744.35,0,0,0,0,0,0,0.29,397814.98
2024-07-12,11566450,11566,1441610,1441.61,19762240,19762.24,0,0,0,0,14915020,14915.02,6573040,6573.04,0,0,0,0,0,0,0.29,373252.55
2024-07-13,11601350,11601,1157410,1157.41,19272450,19272.45,0,0,0,0,14859180,14859.18,6512130,6512.13,0,0,0,0,0,0,0.29,346281.5
2024-07-14,11230230,11230,1118250,1118.25,20866080,20866.08,0,0,0,0,13161750,13161.75,6408500,6408.5,0,0,0,0,0,0,0.29,341189.9
2024-07-15,12658940,12659,1502650,1502.65,19028470,19028.47,0,0,0,0,12911940,12911.94,6608960,6608.96,0,0,0,0,0,0,0.29,582450.63
2024-07-16,26776150,26776,2563090,2563.09,49306530,49306.53,0,0,0,0,10807700,10807.7,9703930,9703.93,0,0,0,0,0,0,0.41,4176844.6
2024-07-17,31489340,31489,3426470,3426.47,50691780,50691.78,0,0,0,0,12610960,12610.96,10980300,10980.3,0,0,0,0,0,0,0.41,4116664.19
2024-07-18,10501310,10501,1649480,1649.48,1511140,1511.14,0,0,0,0,6827520,6827.52,4747350,4747.35,0,0,0,0,0,0,0,328279.43
2024-07-19,7789640,7790,1007350,1007.35,1550550,1550.55,0,0,0,0,6447650,6447.65,4773070,4773.07,0,0,0,0,0,0,0,239072.07
2024-07-20,7196640,7197,1141330,1141.33,1625780,1625.78,0,0,0,0,6330930,6330.93,4590280,4590.28,0,0,0,0,0,0,0,235420.97
2024-07-21,7601150,7601,1284500,1284.5,1656490,1656.49,0,0,0,0,6660310,6660.31,5247780,5247.78,0,0,0,0,13050000,13050,0,229353.89
2024-07-22,9595220,9595,1687190,1687.19,1549970,1549.97,0,0,0,0,8418490,8418.49,5318770,5318.77,0,0,0,0,0,0,0,270272.59
2024-07-23,7445040,7445,1882040,1882.04,1550380,1550.38,0,0,0,0,3117210,3117.21,5290640,5290.64,0,0,0,0,750000,750,0,268423.68
2024-07-24,8145750,8146,2635710,2635.71,1532990,1532.99,0,0,0,0,3212060,3212.06,5176140,5176.14,0,0,0,0,0,0,0,308331.89
2024-07-25,8798390,8798,2503480,2503.48,1500290,1500.29,0,0,0,0,3674840,3674.84,5451940,5451.94,0,0,0,0,0,0,0,265327.96
2024-07-26,8327180,8327,2218940,2218.94,1431240,1431.24,0,0,0,0,3805750,3805.75,5132760,5132.76,0,0,0,0,0,0,0,255046.41
2024-07-27,8053550,8054,1781190,1781.19,1720200,1720.2,0,0,0,0,3443660,3443.66,4585720,4585.72,0,0,0,0,0,0,0,212205.18
2024-07-28,9194000,9194,1722330,1722.33,6942010,6942.01,0,0,0,0,3521900,3521.9,6024670,6024.67,0,0,0,0,0,0,0,294866.67
2024-07-29,9474210,9474,2525090,2525.09,6422770,6422.77,0,0,0,0,3342760,3342.76,6424680,6424.68,0,0,0,0,0,0,0,312161.42
2024-07-30,9621330,9621,2312320,2312.32,5946150,5946.15,0,0,0,0,3182830,3182.83,7693960,7693.96,0,0,0,0,0,0,0,265230.59
2024-07-31,13185480,13185,2535200,2535.2,6521210,6521.21,0,0,0,0,3569330,3569.33,5571200,5571.2,0,0,0,0,0,0,0,290886.88
2024-08-01,10621810,10622,2260670,2260.67,5978090,5978.09,0,0,0,0,1986970,1986.97,7842850,7842.85,0,0,0,0,0,0,0,251051.13
2024-08-02,9484100,9484,1872430,1872.43,6273660,6273.66,0,0,0,0,2052440,2052.44,8583300,8583.3,0,0,0,0,6481480,6481.48,0,297620.03
2024-08-03,10777940,10778,1613450,1613.45,5914610,5914.61,0,0,0,0,2133200,2133.2,8175380,8175.38,0,0,0,0,6481480,6481.48,0,237096.54
2024-08-04,11004050,11004,1762130,1762.13,1640720,1640.72,0,0,0,0,2240910,2240.91,6913680,6913.68,0,0,0,0,6481480,6481.48,0,321442.18
2024-08-05,11271500,11272,1904310,1904.31,1581620,1581.62,0,0,0,0,2282230,2282.23,6617970,6617.97,0,0,0,0,0,0,0,268522.2
2024-08-06,9500090,9500,1914980,1914.98,1497100,1497.1,0,0,0,0,2278670,2278.67,5909540,5909.54,0,0,0,0,6481480,6481.48,0,289510.67
2024-08-07,7093720,7094,1939660,1939.66,1533770,1533.77,0,0,0,0,2253800,2253.8,5413160,5413.16,0,0,0,0,6481480,6481.48,0,266224.03
2024-08-08,7915160,7915,2456310,2456.31,1518040,1518.04,0,0,0,0,2227940,2227.94,6306050,6306.05,0,0,0,0,6481480,6481.48,0,257553.98
2024-08-09,8473920,8474,2541890,2541.89,1552350,1552.35,0,0,0,0,2266710,2266.71,6099620,6099.62,0,0,0,0,6481480,6481.48,0,283387.27
2024-08-10,8086990,8087,2278450,2278.45,1566490,1566.49,0,0,0,0,2267150,2267.15,5851970,5851.97,0,0,0,0,6481480,6481.48,0,226064.36
2024-08-11,7665210,7665,2443550,2443.55,1657900,1657.9,0,0,0,0,2288360,2288.36,6345680,6345.68,0,0,0,0,6481480,6481.48,0,216397.82
2024-08-12,8951360,8951,2479200,2479.2,1466140,1466.14,0,0,0,0,2231440,2231.44,7853760,7853.76,0,0,0,0,0,0,0,272227.79
2024-08-13,8254630,8255,2752130,2752.13,1524440,1524.44,0,0,0,0,2278710,2278.71,7032020,7032.02,0,0,0,0,0,0,0,289486.14
2024-08-14,9216550,9217,2609620,2609.62,1591230,1591.23,0,0,0,0,2161450,2161.45,7063120,7063.12,0,0,0,0,0,0,0,258275.54
2024-08-15,8830690,8831,2409330,2409.33,1517880,1517.88,0,0,0,0,2111900,2111.9,7897360,7897.36,0,0,0,0,0,0,0,287878.06
2024-08-16,8013860,8014,2158920,2158.92,1486940,1486.94,0,0,0,0,1417340,1417.34,6341440,6341.44,0,0,0,0,750000,750,0,275319.01
2024-08-17,7846460,7846,1916950,1916.95,1524410,1524.41,0,0,0,0,1154850,1154.85,6472960,6472.96,0,0,0,0,13050000,13050,0,258507.36
2024-08-18,8759000,8759,1726540,1726.54,1549900,1549.9,0,0,0,0,1159490,1159.49,6522190,6522.19,0,0,0,0,750000,750,0,270030.07
2024-08-19,9783210,9783,2016700,2016.7,2598650,2598.65,0,0,0,0,1162190,1162.19,6859840,6859.84,0,0,0,0,0,0,0.26,380792.34
2024-08-20,10091510,10092,1930810,1930.81,3509750,3509.75,0,0,0,0,1152760,1152.76,5774220,5774.22,0,0,0,0,0,0,0.26,405109.25
2024-08-21,8815140,8815,2115300,2115.3,3331900,3331.9,0,0,0,0,1141900,1141.9,6107560,6107.56,0,0,0,0,0,0,0.26,337454.94
2024-08-22,9483520,9484,2360480,2360.48,3299160,3299.16,0,0,0,0,1129690,1129.69,5927290,5927.29,0,0,0,0,0,0,0.26,316676.46
2024-08-23,9112140,9112,2929050,2929.05,3090730,3090.73,0,0,0,0,1154450,1154.45,5284360,5284.36,0,0,0,0,52008480,52008.48,0.26,305800.35
2024-08-24,11303160,11303,3402600,3402.6,3455900,3455.9,0,0,0,0,1164640,1164.64,4610550,4610.55,0,0,0,0,93481480,93481.48,0.26,282424.02
2024-08-25,8914880,8915,3001800,3001.8,3355190,3355.19,0,0,0,0,1204260,1204.26,6257430,6257.43,0,0,0,0,22531480,22531.48,0.26,288826.62
2024-08-26,9873090,9873,3222920,3222.92,2522080,2522.08,0,0,0,0,2057740,2057.74,7579040,7579.04,0,0,0,0,6481480,6481.48,0.26,314430.22
2024-08-27,10842940,10843,2960010,2960.01,3152220,3152.22,0,0,0,0,2185340,2185.34,6785010,6785.01,0,0,0,0,6481480,6481.48,0.25,315942.91
2024-08-28,9976940,9977,2842180,2842.18,3090800,3090.8,0,0,0,0,2201980,2201.98,7225780,7225.78,0,0,0,0,6481480,6481.48,0.25,316753.82
2024-08-29,9642060,9642,2654320,2654.32,3043050,3043.05,0,0,0,0,3849660,3849.66,7550770,7550.77,0,0,0,0,0,0,0.25,306845.48
2024-08-30,8956420,8956,2198630,2198.63,2813940,2813.94,0,0,0,0,3715540,3715.54,6603290,6603.29,0,0,0,0,750000,750,0.25,285025.11
2024-08-31,9940720,9941,2114090,2114.09,2990000,2990,0,0,0,0,3578320,3578.32,4141370,4141.37,0,0,0,0,7275000,7275,0.25,302989.31
2024-09-01,9321890,9322,1618480,1618.48,2614730,2614.73,0,0,0,0,1961110,1961.11,7042920,7042.92,0,0,0,0,7275000,7275,0.25,285469.62
2024-09-02,10261820,10262,1514270,1514.27,3060540,3060.54,0,0,0,0,2000060,2000.06,6844450,6844.45,0,0,0,0,0,0,0.25,345585.29
2024-09-03,9935790,9936,2098740,2098.74,3130660,3130.66,0,0,0,0,2004580,2004.58,7230570,7230.57,0,0,0,0,0,0,0.25,393778.73
2024-09-04,8249000,8249,1946050,1946.05,1571110,1571.11,0,0,0,0,2059580,2059.58,6022270,6022.27,0,0,0,0,0,0,0.15,306248.12
2024-09-05,8169720,8170,1919100,1919.1,1534620,1534.62,0,0,0,0,2007950,2007.95,5918900,5918.9,0,0,0,0,750000,750,0.15,280235.11
2024-09-06,7007700,7008,1749070,1749.07,1474780,1474.78,0,0,0,0,1977530,1977.53,5784510,5784.51,0,0,0,0,750000,750,0.15,287320.81
2024-09-07,5844510,5845,1188540,1188.54,1527490,1527.49,0,0,0,0,2033320,2033.32,5463470,5463.47,0,0,0,0,0,0,0.15,254077.99
2024-09-08,5637840,5638,1241100,1241.1,1641430,1641.43,0,0,0,0,2083010,2083.01,5057580,5057.58,0,0,0,0,0,0,0.15,241452.16
2024-09-09,6299810,6300,1781190,1781.19,1534090,1534.09,0,0,0,0,2007830,2007.83,6323530,6323.53,0,0,0,0,0,0,0.15,265279.54
2024-09-10,6187700,6188,1898410,1898.41,1514340,1514.34,0,0,0,0,2021650,2021.65,7217160,7217.16,0,0,0,0,7231480,7231.48,0.15,280979.53
2024-09-11,6469170,6469,2304240,2304.24,1555530,1555.53,0,0,0,0,2045700,2045.7,7835720,7835.72,0,0,0,0,6481480,6481.48,0,280195.02
2024-09-12,7156300,7156,2338990,2338.99,1540760,1540.76,0,0,0,0,1994920,1994.92,7616110,7616.11,0,0,0,0,6481480,6481.48,0,270236.33
2024-09-13,7409800,7410,1947580,1947.58,1445470,1445.47,0,0,0,0,1999580,1999.58,6752300,6752.3,0,0,0,0,6481480,6481.48,0,277516.82
2024-09-14,7174960,7175,1460540,1460.54,1537890,1537.89,0,0,0,0,1974210,1974.21,6415020,6415.02,0,0,0,0,7231480,7231.48,0,229925.17
2024-09-15,7485260,7485,1399030,1399.03,1593640,1593.64,0,0,0,0,1997990,1997.99,19021140,19021.14,0,0,0,0,19531480,19531.48,0,232726.81
2024-09-16,8986370,8986,2154730,2154.73,1505560,1505.56,0,0,0,0,1926580,1926.58,7873320,7873.32,0,0,0,0,750000,750,0,270429.6
2024-09-17,8691850,8692,2014540,2014.54,1517620,1517.62,0,0,0,0,1954650,1954.65,6960970,6960.97,0,0,0,0,6481480,6481.48,0,266064.9
2024-09-18,7820940,7821,1877910,1877.91,1460630,1460.63,0,0,0,0,1983680,1983.68,7479670,7479.67,0,0,0,0,6481480,6481.48,0,261924.81
2024-09-19,10999170,10999,2183800,2183.8,9245070,9245.07,0,0,0,0,3463740,3463.74,7266490,7266.49,0,0,0,0,7231480,7231.48,0,569349.76
2024-09-20,10183600,10184,2372180,2372.18,9354000,9354,0,0,0,0,3737440,3737.44,6555330,6555.33,0,0,0,0,0,0,0.4,451598.64
2024-09-21,9687170,9687,2173250,2173.25,9652760,9652.76,0,0,0,0,3746490,3746.49,7915290,7915.29,0,0,0,0,0,0,0.4,365200.2
2024-09-22,10475180,10475,2108530,2108.53,10110530,10110.53,0,0,0,0,3652580,3652.58,8825840,8825.84,0,0,0,0,0,0,0.4,370125.6
2024-09-23,13834060,13834,3335760,3335.76,9263310,9263.31,0,0,0,0,3657950,3657.95,8671820,8671.82,0,0,0,0,0,0,0.44,423735.93
2024-09-24,16074810,16075,3891970,3891.97,10154080,10154.08,0,0,0,0,3710650,3710.65,7088870,7088.87,0,0,0,0,0,0,0.44,447926.93
2024-09-25,14852100,14852,3731860,3731.86,9239890,9239.89,0,0,0,0,4082440,4082.44,7737300,7737.3,0,0,0,0,0,0,0.44,359509.77
2024-09-26,14592710,14593,2675190,2675.19,10121370,10121.37,0,0,0,0,3441070,3441.07,5540000,5540,0,0,0,0,0,0,0.44,344715.28
2024-09-27,12590650,12591,2300340,2300.34,9523860,9523.86,0,0,0,0,3493080,3493.08,6268330,6268.33,0,0,0,0,6481480,6481.48,0.4,359071.16
2024-09-28,11306040,11306,1597380,1597.38,9892660,9892.66,0,0,0,0,3503960,3503.96,5625560,5625.56,0,0,0,0,6481480,6481.48,0.4,332660.09
2024-09-29,12160700,12161,1438480,1438.48,10703680,10703.68,0,0,0,0,3153640,3153.64,7250200,7250.2,0,0,0,0,6481480,6481.48,0.4,315559.55
2024-09-30,14003690,14004,1988550,1988.55,29973770,29973.77,0,0,0,0,2812670,2812.67,3343880,3343.88,0,0,0,0,0,0,0.55,402158.36
2024-10-01,16146880,16147,1608250,1608.25,28355290,28355.29,0,0,0,0,11986010,11986.01,9635910,9635.91,0,0,0,0,0,0,0.55,422775.37
2024-10-02,17109070,17109,1677050,1677.05,4655680,4655.68,0,0,0,0,13335370,13335.37,8110610,8110.61,0,0,0,0,0,0,0.55,415713.91
2024-10-03,16771230,16771,1828360,1828.36,5483940,5483.94,0,0,0,0,13598250,13598.25,9295710,9295.71,0,0,0,0,0,0,0.55,389297.12
2024-10-04,15230390,15230,2054320,2054.32,6354250,6354.25,0,0,0,0,13394270,13394.27,6421300,6421.3,0,0,0,0,0,0,0.4,385853.08
2024-10-05,14789080,14789,1702770,1702.77,6619270,6619.27,0,0,0,0,13521540,13521.54,7493140,7493.14,0,0,0,0,0,0,0.4,335147.04
2024-10-06,13916160,13916,1815020,1815.02,7060050,7060.05,0,0,0,0,13426380,13426.38,7430930,7430.93,0,0,0,0,0,0,0.4,327868.94
2024-10-07,17754950,17755,2656610,2656.61,8554400,8554.4,0,0,0,0,12945330,12945.33,7797510,7797.51,0,0,0,0,0,0,0.56,531768.93
2024-10-08,33480360,33480,1301590,1301.59,14568130,14568.13,0,0,0,0,12711180,12711.18,15548200,15548.2,0,0,0,0,0,0,0.56,2285575.91
2024-10-09,26127910,26128,7061780,7061.78,27080330,27080.33,0,0,0,0,12751840,12751.84,16051610,16051.61,0,0,0,0,0,0,0.56,2365270.14
2024-10-10,14167840,14168,6172720,6172.72,1504830,1504.83,0,0,0,0,5318080,5318.08,9207930,9207.93,0,0,0,0,0,0,0.56,369889.15
2024-10-11,14582750,14583,6041760,6041.76,1423440,1423.44,0,0,0,0,4658280,4658.28,8170530,8170.53,0,0,0,0,0,0,0.25,235920.73
2024-10-12,14927020,14927,5850290,5850.29,1468560,1468.56,0,0,0,0,4572840,4572.84,7004090,7004.09,0,0,0,0,0,0,0.25,221058.65
2024-10-13,14257380,14257,6342490,6342.49,1542200,1542.2,0,0,0,0,4410640,4410.64,6864180,6864.18,0,0,0,0,0,0,0.25,222195.2
2024-10-14,15789470,15789,6313210,6313.21,1426890,1426.89,0,0,0,0,4331820,4331.82,6967760,6967.76,0,0,0,0,0,0,0.25,301802.63
2024-10-15,15740510,15741,6744010,6744.01,1450540,1450.54,0,0,0,0,4285720,4285.72,7430450,7430.45,0,0,0,0,0,0,0.25,276452.57
2024-10-16,16900590,16901,7081300,7081.3,1463950,1463.95,0,0,0,0,4137780,4137.78,6678960,6678.96,0,0,0,0,0,0,0.25,254478.79
2024-10-17,16336420,16336,1732620,1732.62,1496880,1496.88,0,0,0,0,4181530,4181.53,6919950,6919.95,0,0,0,0,0,0,0.25,275681.31
2024-10-18,14695400,14695,1213430,1213.43,1429870,1429.87,0,0,0,0,4164770,4164.77,6002720,6002.72,0,0,0,0,0,0,0.25,287302.32
2024-10-19,12355370,12355,1321140,1321.14,1474940,1474.94,0,0,0,0,4113390,4113.39,6050800,6050.8,0,0,0,0,0,0,0.25,227730.7
2024-10-20,12318070,12318,780670,780.67,1550480,1550.48,0,0,0,0,4118790,4118.79,17176130,17176.13,0,0,0,0,0,0,0.25,214328.79
2024-10-21,13441080,13441,956680,956.68,1485110,1485.11,0,0,0,0,4021590,4021.59,5845110,5845.11,0,0,0,0,0,0,0.25,269298.91
2024-10-22,13196080,13196,1448320,1448.32,1617840,1617.84,0,0,0,0,4099750,4099.75,5435890,5435.89,0,0,0,0,0,0,0.25,268392.76
2024-10-23,14450630,14451,1674700,1674.7,4849050,4849.05,5086060,5086.06,0,0,4036220,4036.22,6338400,6338.4,0,0,0,0,0,0,0.25,344874.62
2024-10-24,13265550,13266,2138580,2138.58,5875880,5875.88,3397700,3397.7,0,0,4156240,4156.24,5608770,5608.77,0,0,0,0,0,0,0.25,282983.05
2024-10-25,10792870,10793,2170600,2170.6,5920270,5920.27,3068890,3068.89,0,0,4193240,4193.24,6732330,6732.33,0,0,0,0,0,0,0,289971.66
2024-10-26,9846110,9846,1744920,1744.92,6304700,6304.7,3823760,3823.76,0,0,4095100,4095.1,4238380,4238.38,0,0,0,0,0,0,0,236339.75
2024-10-27,9537270,9537,1557630,1557.63,6280190,6280.19,3343330,3343.33,0,0,4150980,4150.98,18359140,18359.14,0,0,0,0,0,0,0,226921.96
