time,Google-Brand,Google-Non-Brand,Google-PMAX,Google-Discovery,Google-DemandGen,Bing-Brand,Bing-Non-Brand,Bing-Smart Shopping,Facebook-Prospecting,Facebook-Retargeting,Meta Audience Network Prospecting,Meta Audience Network Retargeting,IG-Prospecting,IG-Retargeting,DV360_DOOH,DV360_Youtube_CTV,"DV360_Youtube_
 Mobile-Desktop",Podcasts,Amazon Display Prospecting,Amazon Display Retargeting,Amazon OTT,Amazon TNF,Amazon Audio,Amazon CTV,Inuvo Display Gaming,Inuvo Display Sports,Inuvo Display Brand,Inuvo Display Conquesting,Inuvo_Display_Outdoor,Inuvo CTV Brand,Inuvo_CTV_Outdoor,Inuvo_CTV_PG_Sports,Inuvo CTV Conquesting,Nexen Display,NEXXEN_CTV,NEXXEN_Audio,Trade Desk Display,Trade Desk OLV,Live Sports Activations,Promo_Var,revenue
2023-03-28,5675.37,19.59,1731.42,0,0,0,0,45.78,4067.81,1147.67,1.6,529.33,436.8,55.69,0,0,218.16,0,268.08,263.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.18,0,0,0.33,326388.23
2023-03-29,6219.13,22.74,823.18,0,0,0,0,43.6,3641.94,1098.83,0,453.91,411.35,60.27,0,0,323.2,0,257.62,254.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.56,0,0,0.33,355235.51
2023-03-30,4387.2,12.08,985.64,0,0,0,0,45.78,3645.29,1093.64,1.6,458.33,460.27,49.79,0,0,395.92,0,856.53,789.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.69,0,0,0.33,299333.98
2023-03-31,3698.91,1.98,682.92,0,0,0,0,32.7,3692.27,1114.8,1.6,400.35,483.88,78,0,0,266.64,0,836.93,1451.81,1448.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.62,0,0,0.33,274368.72
2023-04-01,3463.75,2.97,725.14,0,0,0,0,30.52,3860.56,1148.82,0,460.82,436.86,63.58,0,0,24.24,0,826.98,1447.21,2239.74,0,0,0,0,0,0,0,0,0,0,0,0,2494.4,0,0,0.39,0,0,0.33,247744.15
2023-04-02,3641.21,3.4,841.3,0,0,0,0,54.5,3965.26,1203.2,3.2,432.6,478.98,80.01,0,0,8.08,0,865.14,1442.95,2190.36,0,0,0,0,0,0,0,0,0,0,0,0,2667.31,0,0,0.34,0,0,0.33,355344.69
2023-04-03,4175.58,5.36,1573.79,0,0,0,0,30.52,3615.09,1087.86,3.2,411.2,410,83.52,0,0,0,0,841.37,1440.12,2179.55,0,0,0,0,0,0,0,0,0,0,0,0,2684.6,0,0,0.27,0,0,0.33,282267.93
2023-04-04,4390.91,4.2,2219.38,0,0,0,0,45.78,3327.88,969.83,0,397.73,439.11,77.8,0,0,0,0,839.82,1440.47,2223.44,0,0,0,0,0,0,0,0,0,0,0,0,2680.83,0,0,0.35,0,0,0.33,254054.73
2023-04-05,4367.44,8.33,2447.69,0,0,0,0,37.06,3332.7,982.69,1.6,480.63,282.54,51.93,0,0,0,0,904.75,1445.22,2159.07,0,0,0,0,0,0,0,0,0,0,0,0,2685.75,0,0,0.19,0,0,0.33,256134.58
2023-04-06,4109.77,5.83,2227.99,0,0,0,0,43.6,3340.02,976.56,0,454.82,256.52,55.59,0,0,0,0,870.13,1452.34,1982.45,0,0,0,0,0,0,0,0,0,0,0,0,2668.77,0,0,0.14,0,0,0.33,258514.72
2023-04-07,3940.33,6.04,2062.69,0,0,0,0,32.7,3298,965.17,1.6,476.99,249.11,47.95,0,0,0,0,888.98,1449.9,1321.27,0,0,0,0,0,0,0,0,0,0,0,0,2608.97,0,0,0.23,0,0,0.33,240631.66
2023-04-08,3642.81,9.14,2129.97,0,0,0,0,45.78,3281.75,957.99,1.6,467.53,218.51,46.98,0,0,0,0,865.48,1445.33,1345.18,0,0,0,0,0,0,0,0,0,0,0,0,2532.9,0,0,0.12,0,0,0.33,222203.51
2023-04-09,3230.52,11.39,2144.89,0,0,0,0,152.6,3534.72,1027.56,0,558.57,319.49,41.26,0,0,0,0,831.99,1455.41,968.88,0,0,0,0,0,0,0,0,0,0,0,0,2531.37,0,0,0.09,0,0,0.33,202227.07
2023-04-10,4689.06,5.69,2307.41,0,0,0,0,135.16,3356.24,1005.14,1.6,527.03,304.41,45.02,0,0,0,0,813.91,1447.23,896.14,0,0,0,0,0,0,0,0,0,0,0,0,2443.89,0,0,0.16,0,0,0.33,273840.09
2023-04-11,4239.22,11.26,2266.1,0,0,0,0,39.24,3276.45,965.32,1.6,414.2,394.68,58.51,0,0,0,0,852.87,1195.85,894.67,0,0,0,0,0,0,0,0,0,0,0,0,2369.21,0,0,0.17,0,0,0.33,280014.01
2023-04-12,4240.89,20.21,1531.16,0,0,0,0,30.52,3228.57,955.04,1.6,449.12,312.59,50.06,0,0,8.08,0,942.5,948.96,900.77,0,0,0,0,0,0,0,0,0,0,0,0,2398.24,0,0,0.12,0,0,0.33,259626.93
2023-04-13,4349.9,7.44,1315.65,0,0,0,0,28.34,3244.27,946.86,3.2,459.72,229.79,40.86,0,0,0,0,918.3,947.41,900.84,0,0,0,0,0,0,0,0,0,0,0,0,2419.95,0,0,0.44,0,0,0.33,267537.56
2023-04-14,4679.71,9.74,1188.66,0,0,0,0,19.62,3284.09,957.53,0,376.8,306.23,57.71,0,0,0,0,838.49,774.22,893.97,0,0,0,0,0,0,0,0,0,0,0,0,2552.89,0,0,0.55,0,0,0.33,237925.42
2023-04-15,4219.4,9.33,1076.84,0,0,0,0,23.98,3385.66,1002.52,1.6,460.33,255.03,51.39,0,0,0,0,804.57,706.87,896.83,0,0,0,0,0,0,0,0,0,0,0,0,2613.37,0,0,0.16,0,0,0.33,221947.57
2023-04-16,4198.48,9.18,1169.75,0,0,0,0,15.26,3532.56,1033.28,0,498.79,316.21,50.4,0,0,0,0,822.55,705.87,896.58,0,0,0,0,0,0,0,0,0,0,0,0,2629.68,0,0,0.09,0,0,0.33,252743.79
2023-04-17,4618.99,4.78,1054.87,0,0,0,0,41.42,3364.96,981.88,1.6,444.11,304.87,50.27,0,0,0,0,849.96,704.93,894.29,0,0,0,0,0,0,0,0,0,0,0,0,2621.21,0,0,0.18,0,0,0.33,279138.67
2023-04-18,4184.2,2.06,1087.28,0,0,0,0,39.24,3288.51,975.39,1.6,479.68,278.32,46.91,0,0,0,0,827.46,703.5,894.27,0,0,0,0,0,0,0,0,0,0,0,0,2661.35,0,0,0.11,0,0,0.33,284370.36
2023-04-19,4351.47,2.98,949.1,0,0,0,0,19.62,3226.91,954.24,0,445.87,349.19,52.9,0,0,0,0,847.37,702.65,897.75,0,0,0,0,0,0,0,0,0,0,0,0,2639.58,0,0,0.23,0,0,0.27,264605.23
2023-04-20,3765.62,1.78,1089.51,0,0,0,0,19.62,2910.52,835.78,1.6,429.34,151.93,30.1,0,0,8.08,0,824.72,701.92,895.71,0,0,0,0,0,0,0,0,0,0,0,0,2671.78,0,0,0.09,0,0,0.27,253694.32
2023-04-21,4009.09,6.8,875.48,0,0,0,0,50.14,2610.92,698.11,0,315.2,179.4,32.23,0,0,0,0,795.1,700.62,894.35,0,0,0,0,0,0,0,0,0,0,0,0,2671.88,0,0,0.03,0,0,0.27,228461.3
2023-04-22,4015.15,1.62,1083.02,0,0,0,0,23.98,2760.71,741.23,1.6,317.06,197.89,32.8,0,0,0,0,924.41,699.1,899.04,0,0,0,0,0,0,0,0,0,0,0,0,2660.19,0,0,0.33,0,0,0.27,224709.61
2023-04-23,4211.23,6.1,989.52,0,0,0,0,21.8,2959.87,671.54,1.6,247.53,286.02,39.57,0,0,0,0,795.05,697.33,895.11,0,0,0,0,0,0,0,0,0,0,0,0,2579.95,0,0,0.17,0,0,0.27,231903.83
2023-04-24,5152.5,4.75,989.32,0,0,0,0,26.16,2662.48,750.54,0,308.44,195.75,44.89,0,0,0,0,810.72,697.46,897.38,0,0,0,0,0,0,0,0,0,0,0,0,2658.58,0,0,0.19,0,0,0.27,314529.37
2023-04-25,5444.62,3.49,1039.53,0,0,0,0,32.7,2638.69,742.51,1.6,287.18,153.71,42.09,0,0,0,0,819.64,693.6,895.92,0,0,0,0,0,0,0,0,0,0,0,0,2657.96,0,0,0.19,0,0,0.27,259847.61
2023-04-26,5252.88,4.88,1008.3,0,0,0,0,21.8,2593.23,724.06,0,275.28,189.34,40.99,0,0,0,0,800.95,693.31,897,0,0,0,0,0,0,0,0,0,0,0,0,2649,0,0,0.08,0,0,0.27,237593.35
2023-04-27,6155.63,8.77,1044.92,0,0,0,0,30.52,2583.86,717.31,1.6,280.61,155.2,37.23,0,0,8.08,0,807.49,694.06,895.27,0,0,0,0,0,0,0,0,0,0,0,0,2657.42,0,0,0.11,0,0,0.27,242547.12
2023-04-28,6363.1,21.33,959.83,0,0,0,0,23.98,2581.23,714.23,0,284.34,139.95,39.69,0,0,16.16,0,822.63,692.63,898.94,0,0,0,0,0,0,0,0,0,0,0,0,2669.87,0,0,0.19,0,0,0.27,254263.68
2023-04-29,5919.4,29.03,905.47,0,0,0,0,37.06,2705.63,754.78,1.6,254.16,216.62,50.26,0,0,0,0,802.22,691.64,894.42,0,0,0,0,0,0,0,0,0,0,0,0,2672.3,0,0,0.12,0,0,0.27,219073.71
2023-04-30,5566.16,45.44,917.74,0,0,0,0,39.24,2832.2,765.88,1.6,282.48,220.03,44.58,0,0,0,0,779.28,690.74,892.68,0,0,0,0,0,0,0,0,0,0,0,0,2652.68,0,0,0.29,0,0,0.27,231905.05
2023-05-01,4566.34,38.7,1125.77,0,0,0,0,32.7,2690.93,731.58,0,299.96,194.94,41.42,0,0,0,0,927.77,689.84,895.13,0,1645.33,2080.81,0,0,0,0,0,0,0,0,0,2660.92,2080.81,1645.33,0.14,0,0,0.27,268440.46
2023-05-02,6559.99,36.66,2889,0,0,0,0,45.78,2419.16,702.25,3.2,243.9,148.82,47.31,0,0,0,0,774.76,688.28,903.15,0,1690.87,2085.15,0,0,0,0,0,0,0,0,0,2665.58,2085.15,1690.87,0.12,0,0,0.27,251730.88
2023-05-03,7107.22,10.96,1489.75,0,0,0,0,15.26,4550.71,1840.67,0,891.58,671.85,132.94,0,0,573.68,0,773,687.51,897.19,0,1523.08,2084.82,0,0,0,0,0,0,0,0,0,2612.73,2084.82,1523.08,0.05,0,0,0.5,305672.39
2023-05-04,7261.52,16.92,1519.25,0,0,0,0,23.98,4566.64,1874.79,1.6,1001.45,594.77,112.71,0,0,816.08,0,915.18,685.37,894.57,0,1769.67,2080.02,0,0,0,0,0,0,0,0,0,2656.3,2080.02,1769.67,0.09,0,0,0.5,278124.16
2023-05-05,6190.17,18.16,1759.23,0,0,0,0,30.52,4611.38,1947.5,1.6,1329.63,91.67,48.27,0,0,646.4,0,788.77,683.8,892.52,0,1544.54,2098.69,0,0,0,0,0,0,0,0,0,2661.93,2098.69,1544.54,0.05,0,0,0.5,271887.05
2023-05-06,5396.46,41.7,1655.7,0,0,0,0,19.62,4814.36,2019.09,1.6,1400.1,47.68,36.45,0,0,880.72,0,764.78,682.38,893.98,0,766.85,2086.65,0,0,0,0,0,0,0,0,0,2663.99,2086.65,766.85,0.05,0,0,0.5,228959.58
2023-05-07,5273.05,27.23,1450.16,0,0,0,0,21.8,4776.42,2003.59,0,1335.3,79.85,49.19,0,0,1042.32,0,844.86,681.22,893.53,0,689.11,2084.2,0,0,0,0,0,0,0,0,0,2650.62,2084.2,689.11,0.05,0,0,0.5,270447.88
2023-05-08,5517.43,32.13,1859.41,0,0,0,0,23.98,4517.91,1897.07,3.2,1332.91,60.81,38.39,0,0,1583.68,0,772.37,680.07,895.64,0,1366.24,2065.94,0,0,0,0,0,0,0,0,0,2662.4,2065.94,1366.24,0.05,0,0,0.5,301819.47
2023-05-09,4328.67,10.39,1732.41,0,0,0,0,34.88,4406.82,1855.68,1.6,1274.48,54.17,37.2,0,0,1179.68,0,761.29,677.34,897.19,0,1541.62,2081.52,0,0,0,0,0,0,0,0,0,2662.86,2081.52,1541.62,0.07,0,0,0.5,281739.09
2023-05-10,3843.8,2.36,2052.25,0,0,0,0,37.06,4204.79,1681.88,1.6,1284.17,45.16,38.1,0,0,759.52,0,826.78,677.49,892.99,0,1668.15,2079.25,0,0,0,0,0,0,0,0,0,2415.46,2079.25,1668.15,0.1,0,0,0.5,272797
2023-05-11,3838.76,0,2045.92,0,0,0,0,26.16,4146.94,1645.02,40.3,1219.82,74.68,50.85,0,0,1155.44,0,800.42,677.52,894.3,0,1638.26,2067.57,0,0,0,0,0,0,0,0,0,1714.01,2067.57,1638.26,0.07,0,0,0.5,254562.41
2023-05-12,4141.28,3.41,2407.55,0,0,0,0,19.62,4199.19,1698.42,1.6,1227.74,76.44,52.67,0,0,1026.16,0,780.09,674.86,893.66,0,1356.91,2157.66,0,0,0,0,0,0,0,0,0,1845.87,2157.66,1356.91,0.36,0,0,0.5,253417.87
2023-05-13,3446.34,0,2806.19,0,0,0,0,10.9,4540.41,1822.67,0,1400.16,44.71,36.86,0,0,1187.76,0,764.51,673.79,893.31,0,525.65,2085.56,0,0,0,0,0,0,0,0,0,1984.04,2085.56,525.65,0.1,0,0,0.5,220349.44
2023-05-14,3763.9,1.46,2511.05,0,0,0,0,58.86,5076.22,2069.36,0,1556.85,104.37,56.6,0,0,1244.32,0,750.4,672.4,894.88,0,459.66,2076.06,0,0,0,0,0,0,0,0,0,1979.31,2076.06,459.66,0.08,0,0,0.5,234401.11
2023-05-15,4122.84,5.05,2687.04,0,0,0,0,23.98,966.09,293.73,0,47.98,46.14,36.14,0,0,72.72,0,825.67,671.64,894.55,0,1845.01,2071.99,0,0,0,0,0,0,0,0,0,2026.4,2071.99,1845.01,0.09,0,0,0.5,299690.65
2023-05-16,3952.63,4.99,2274.67,0,0,0,0,30.52,955.04,274.22,11.3,52.45,35.19,32.5,0,0,16.16,0,745.95,670.37,895.2,0,2204.61,2063.11,0,0,0,0,0,0,0,0,0,2040.37,2063.11,2204.61,0.07,0,0,0.5,245398.35
2023-05-17,3971.83,9.49,2246.11,0,0,0,0,32.7,949.59,271.95,0,61.21,21.66,26.35,0,0,16.16,0,746.15,669.2,901.39,0,2586.93,2090.69,0,0,0,0,0,0,0,0,0,2193.27,2090.69,2586.93,0.09,0,0,0.5,280179.22
2023-05-18,4237.99,11.53,1998.59,0,0,0,0,21.8,5391.16,230.24,0,52.66,548.42,20.39,0,0,8.08,0,820.27,667.27,895.5,0,2520.47,2092.41,0,0,0,0,0,0,0,0,0,2386.59,2092.41,2520.47,0.29,0,0,0.5,258251.09
2023-05-19,4677.08,5.08,1789.93,0,0,0,0,13.08,4433.18,127.92,0,28.21,146.82,10.71,0,0,1850.32,0,732.91,665.4,895.61,0,2132.51,2090.25,0,0,0,0,0,0,0,0,0,2329.14,2090.25,2132.51,0.09,0,0,0.5,301827.52
2023-05-20,4444.35,2.68,2069.51,0,0,0,0,19.62,4129.99,149.49,0,44.81,137.63,9.35,0,0,1244.32,0,734.13,665.24,894.13,0,533.4,2069.69,0,0,0,0,0,0,0,0,0,2352.04,2069.69,533.4,0.08,0,0,0.5,225929.98
2023-05-21,5055.75,4.19,2384.34,0,0,0,0,8.72,3795.48,141.79,0,31.47,163.66,14.54,0,0,1308.96,0,731.22,660.67,896.23,0,531.41,2062.85,0,0,0,0,0,0,0,0,0,2555.51,2062.85,531.41,0.05,0,0,0.5,245834.74
2023-05-22,5866.16,2.9,2612.71,0,0,0,0,39.24,3709.65,140.62,4.8,34.18,200.09,12.58,0,0,1357.44,0,729.36,659.28,892.44,0,2365.23,2065.8,0,0,0,0,0,0,0,0,0,2500.9,2065.8,2365.23,0.08,0,0,0.5,335969.38
2023-05-23,5235.2,2.04,2469.51,0,0,0,0,15.26,4818.04,145.17,1.6,42.42,256.47,10.82,0,0,1236.24,0,759.41,658.13,897.27,0,2760.19,2069.22,0,0,0,0,0,0,0,0,0,2430.19,2069.22,2760.19,0.07,0,0,0.5,288515.22
2023-05-24,5313.38,1.31,2516.33,0,0,0,0,30.52,4832.54,101.92,8.1,43.27,184.18,9.04,0,0,1001.92,0,726.49,656.11,894.48,0,2056.39,2075,0,0,0,0,0,0,0,0,0,2572.22,2075,2056.39,0.05,0,0,0.5,284599.67
2023-05-25,4748.99,1.35,2417.87,0,0,0,0,28.34,4630.43,70.16,4.8,35.47,221.2,16,0,0,2302.8,0,723.97,654.71,896.52,0,382.13,2076.18,0,0,0,0,0,0,0,0,0,2577.02,2076.18,382.13,0.06,0,0,0.15,307518.82
2023-05-26,4335.5,10.88,2149.37,0,0,0,0,32.7,2308.88,75.22,1.6,40.65,45.66,16.63,0,0,32.32,0,723.83,652.29,892.14,0,2476.67,2065.27,0,0,0,0,0,0,0,0,0,2796.59,2065.27,2476.67,0.09,0,0,0.15,225501.3
2023-05-27,4473.95,9.07,2280.97,0,0,0,0,17.44,2194.64,70.13,6.4,35,59.8,14,0,0,0,0,733.46,650.15,894.74,0,2504,2072.26,0,0,0,0,0,0,0,0,0,3154.2,2072.26,2504,0.08,0,0,0.2,299815.69
2023-05-28,4126.86,14.02,2252.66,0,0,0,0,10.9,2215.37,70.84,1.6,30.87,96.19,14.63,0,0,16.16,0,715.91,648.06,896.33,0,3202.18,2061.64,0,0,0,0,0,0,0,0,0,3348.74,2061.64,3202.18,0.12,0,0,0.2,246170.7
2023-05-29,4651.68,12.88,2251.33,0,0,0,0,17.44,1614.53,71.94,1.6,29.47,97.47,15.06,0,0,48.48,0,713.96,645.82,893.2,0,1375.27,2060.81,0,0,0,0,0,0,0,0,0,3542.7,2060.81,1375.27,0.03,0,0,0.2,296264.8
2023-05-30,5230.34,10.8,2514.28,0,0,0,0,41.42,2216.02,69.75,3.2,29.55,141.11,15.77,0,0,8.08,0,710.04,641.5,892.88,0,3207.23,2059.37,0,0,0,0,0,0,0,0,0,3608.8,2059.37,3207.23,0.08,0,0,0.2,290394.38
2023-05-31,5326.84,22.8,2526.94,0,0,0,0,26.16,2160.7,69.76,0,23.94,152.62,15.35,0,0,24.24,0,716.75,637.29,894.92,0,3212.1,2091.08,0,0,0,0,0,0,0,0,0,3869.51,2091.08,3212.1,0.05,0,0,0.2,283026.25
2023-06-01,5667.14,11.13,2446.43,0,0,0,0,10.9,2311.24,116.21,1.6,50.34,131.89,17.35,0,0,8.08,0,702.9,638.01,893.64,0,3201.64,2085.68,0,0,0,0,0,0,0,0,0,3585.75,2085.68,3201.64,0.16,0,0,0.2,282395.32
2023-06-02,5772.52,9.8,2627.7,0,0,0,0,19.62,2066.56,163.59,14.5,69.03,74.66,24.86,0,0,8.08,0,704.53,637.44,889.87,0,2714.41,1644.04,0,0,0,0,0,0,0,0,0,2303.74,1644.04,2714.41,0.03,0,0,0.2,264193.82
2023-06-03,5391.28,13.55,2789.62,0,0,0,0,4.36,2047.35,154.57,3.2,52.3,58.46,18.39,0,0,0,0,708.64,636.98,894.74,0,2011.34,2096.68,0,0,0,0,0,0,0,0,0,1510.34,2096.68,2011.34,0.09,0,0,0.2,251060.61
2023-06-04,5432.88,35.49,2894.54,0,0,0,0,21.8,1769.12,168.34,6.4,55.53,89.97,22.93,0,0,0,0,704.5,637.17,892.72,0,2270.36,2075.06,0,0,0,0,0,0,0,0,0,1556.96,2075.06,2270.36,0.08,0,0,0,234450.68
2023-06-05,6498.68,15.22,3592.26,0,0,0,0,34.88,1495.42,175.17,0,59.98,117.72,29.19,0,0,8.08,0,697.02,631.87,890.12,0,2514.99,2076.86,0,0,0,0,0,0,0,0,0,1577.05,2076.86,2514.99,0.06,0,0,0,279889.68
2023-06-06,5857.52,18.37,3864.18,0,0,0,0,28.34,1472.68,165.4,3.2,49.64,147.73,25.6,0,0,0,0,716.71,628.95,893.91,0,2864.13,1490.52,0,0,0,0,0,0,0,0,0,1600.98,1490.52,2864.13,0.05,0,0,0,256656.1
2023-06-07,6007.55,9.23,4904.68,0,0,0,0,21.8,1442.27,169.65,0,33.63,145.83,45.66,0,0,0,0,691.42,625.95,893.77,0,2831.96,1511.85,0,0,0,0,0,0,0,0,0,1614.21,1511.85,2831.96,0.01,0,0,0,267266.98
2023-06-08,5726.9,8.61,4343.76,0,0,0,0,17.44,1416.38,163,3.2,22.03,136.39,31.25,0,0,0,0,695.02,624.52,890.78,0,2041.73,1499.46,0,0,0,0,0,0,0,0,0,2045.22,1499.46,2041.73,0.02,0,0,0,267738.3
2023-06-09,5576.25,7.19,3931.54,0,0,0,0,21.8,1438.43,153.01,3.2,23.88,94.77,22.91,0,0,0,0,689.5,620.51,892.26,0,1900.33,1495.86,0,0,0,0,0,0,0,0,0,2423.6,1495.86,1900.33,0.07,0,0,0,272104.78
2023-06-10,4878.45,12.12,3619.65,0,0,0,0,23.98,1420.59,167.43,1.6,55.37,89.93,41.43,0,0,0,0,680.77,617.37,891.09,0,1284.53,1531.08,0,0,0,0,0,0,0,0,0,2520.66,1531.08,1284.53,0.07,0,0,0,220854.95
2023-06-11,5275.41,6.91,3504.65,0,0,0,0,17.44,3530.27,174.5,4.8,25.83,455.13,64.17,0,0,8.08,0,694.03,616.81,892.51,0,1312.83,1537.3,0,0,0,0,0,0,0,0,0,2722.28,1537.3,1312.83,0.05,0,0,0.2,372962.03
2023-06-12,6233.89,7.06,3945.53,0,0,0,0,26.16,3501.36,166.48,14.5,16.16,554.75,77.68,0,0,2375.52,0,692.45,611.38,888.82,0,1982.93,1502.97,0,0,0,0,0,0,0,0,0,2673.21,1502.97,1982.93,0.03,0,0,0.2,405210.67
2023-06-13,6692.07,1.78,2877.57,0,0,0,0,21.8,3284.34,165.72,1.6,37.89,358.49,69.32,0,0,2383.6,0,665.25,605.74,889.98,0,2672.89,1875.05,0,0,0,0,0,0,0,0,0,2478.67,1875.05,2672.89,0.09,0,0,0.2,299387.13
2023-06-14,6786.77,5.33,2597.97,0,0,0,0,15.26,3107.68,162.61,4.8,36.15,129.45,68.61,0,0,2448.24,0,663.5,607.36,888.74,0,1828.25,1975.05,0,0,0,0,0,0,0,0,0,2667.9,1975.05,1828.25,0.03,0,0,0.2,325863.14
2023-06-15,5886.19,11.2,3837.02,0,0,0,0,23.98,3098.25,165.21,3.2,35.34,126.63,60.19,0,0,2626,0,691.33,601.02,889.19,0,2854.38,1974.49,0,0,0,0,0,0,0,0,0,2923.01,1974.49,2854.38,0.06,0,0,0.2,306705.78
2023-06-16,4338.09,3.04,3439.14,0,0,0,0,17.44,3162.39,164.4,1.6,48.05,159.83,61.22,0,0,2569.44,0,686.72,595.92,891.94,0,2152.32,1937.86,0,0,0,0,0,0,0,0,0,2919.39,1937.86,2152.32,0.07,0,0,0.2,304794.45
2023-06-17,4640.68,7.2,3544.99,0,0,0,0,23.98,3422.55,163.08,3.2,40.34,178.6,68.31,0,0,1898.8,0,645.12,592.94,892.33,0,1444.36,1941.6,0,0,0,0,0,0,0,0,0,2927.28,1941.6,1444.36,0.02,0,0,0.2,308263.61
2023-06-18,4122.03,0.84,3358.06,0,0,0,0,43.6,3699.41,166.75,0,40.87,269.87,61.18,0,0,2213.92,0,644.9,587.62,890.29,0,1369.53,1925.23,0,0,0,0,0,0,0,0,0,3021.05,1925.23,1369.53,0.07,0,0,0.2,285110.49
2023-06-19,4887.12,21.64,4095.38,0,0,0,0,32.7,1229.51,161.52,0,45.77,72.17,53.63,0,0,557.52,0,688.35,582.16,887.65,0,1768.45,1943.58,0,0,0,0,0,0,0,0,0,3107.74,1943.58,1768.45,0.1,0,0,0,301264.16
2023-06-20,5284.17,74.15,4532.26,0,0,0,0,34.88,1215.83,155.25,8.1,39.24,76.91,49.52,0,0,72.72,0,636.6,577.88,888.12,0,3203.54,1960.36,0,0,0,0,0,0,0,0,0,4513.07,1960.36,3203.54,0.01,0,0,0.67,456649.98
2023-06-21,9525.41,160.8,4468.65,0,0,0,0,50.14,10335.2,155.98,11.3,36.93,2105.54,52.04,0,0,3886.48,0,619.63,571.53,900.79,0,2571.63,2646.74,0,0,0,0,0,0,0,0,0,2976.06,2646.74,2571.63,0.05,0,0,0.67,1107032.74
2023-06-22,10444.88,279.97,5081.57,0,0,0,0,43.6,10275.99,151.84,4.8,35.19,3028.36,53.3,0,0,2157.36,0,605.2,563.05,887.86,0,2628.57,2709.43,0,0,0,0,0,0,0,0,0,3097.96,2709.43,2628.57,0.05,0,0,0.67,814883.98
2023-06-23,11281.49,282.9,5615.18,0,0,0,0,74.12,9803.82,143.16,1.6,32.46,2551.74,38.61,0,0,2205.84,0,607.54,554.97,892.83,0,2464.07,2723.68,0,0,0,0,0,0,0,0,0,3323.93,2723.68,2464.07,0.02,0,0,0.67,604735.83
2023-06-24,15738.22,283.41,4499.3,0,0,0,0,26.16,10881.79,163.39,1.6,38.45,2841.84,41.65,0,0,2391.68,0,586.19,545.65,886.24,0,1768.23,2742.44,0,0,0,0,0,0,0,0,0,3678.41,2742.44,1768.23,0.04,0,0,0.67,570863.36
2023-06-25,15126.01,281.74,4134.84,0,0,0,0,26.16,9728.18,159,1.6,27.81,2474.16,58.38,0,0,1656.4,0,578.02,541.64,887.95,0,2410.56,2707.89,0,0,0,0,0,0,0,0,0,3688.25,2707.89,2410.56,0.09,0,0,0.67,548681.03
2023-06-26,13800.83,88.78,4062.17,0,0,0,0,56.68,9565.81,164.75,4.8,28.53,2363.66,60.25,0,0,2706.8,0,564.16,530.44,883.84,0,3730.23,2685.77,0,0,0,0,0,0,0,0,0,3440.39,2685.77,3730.23,0.01,0,0,0.67,702165.79
2023-06-27,11291.41,16.55,3264.28,0,0,0,0,34.88,12053.13,365.25,6.4,103.69,3020.87,89.45,0,0,428.24,0,557.85,518.1,884.3,0,8255.08,2748.19,0,0,0,0,0,0,0,0,0,3435.93,2748.19,8255.08,0.08,0,0,0.67,1397835.69
2023-06-28,9218.73,12.52,3854.96,0,0,0,0,37.06,11571.16,358.29,4.8,153.13,3446.75,75.88,0,0,258.56,0,532.36,499.16,890.35,0,12454.79,2385.02,0,0,0,0,0,0,0,0,0,3425.88,2385.02,12454.79,0.04,0,0,0.67,1020786.21
2023-06-29,9546.98,9.5,6549.42,0,0,0,0,50.14,14065.54,357.25,6.4,170.15,2759.62,54.76,0,0,363.6,0,542.94,475.66,891.62,0,13843.52,2220.85,0,0,0,0,0,0,0,0,0,3379.11,2220.85,13843.52,0.11,0,0,0.67,943301.85
2023-06-30,11286.26,9.99,12434.15,0,0,0,0,26.16,13084.8,254.14,12.9,106.04,1918.44,35.12,0,0,10091.92,0,1334.57,827.18,1400.14,0,7252.48,1273.34,0,0,0,0,0,0,0,0,0,2837.16,1273.34,7252.48,0.25,0,0,0.67,891186.48
2023-07-01,12104.5,7.09,16561.04,0,0,0,0,32.7,25871.55,164.52,6.4,73.99,3835.27,21.44,0,0,11812.96,0,2694.8,1151.95,1552.47,0,0,1063,0,0,0,0,0,0,0,0,0,5675.1,3280.7,0,0,0,0,0.67,845673.96
2023-07-02,11406.94,7.93,13355.39,0,0,0,0,47.96,28140.84,169.23,8.1,56.17,4478.42,28.78,0,0,12645.2,0,3121.98,1638.55,2217.64,0,0,1052.18,0,0,0,0,0,0,0,0,0,7736.92,3242.17,0,0,0,0,0.67,858655.65
2023-07-03,11961.47,8.45,6068.95,0,0,0,0,23.98,19874.37,164.87,0,45.07,2329.27,30.36,0,0,2997.68,0,3224.1,1642.97,2326.99,0,0,1053.09,0,0,0,0,0,0,0,0,0,8465.79,3241.96,0,0,0,0,0.67,863028.27
2023-07-04,10258.29,11.1,5467.89,0,0,0,0,43.6,17655.03,160.69,1.6,41.79,2920.55,30.79,0,0,2496.72,0,3409.09,1646.08,2265.58,0,0,1053.06,0,0,0,0,0,0,0,0,0,8492.87,3241.37,0,0,0,0,0.67,725315.69
